time,dest_type,steps,avg_steps
134.743742,target,7,12.519354838709678
134.793209,target,23,12.553054662379422
135.130684,parent,11,12.840909090909092
135.386545,target,7,12.53525641025641
136.025331,target,2,12.501597444089457
136.367751,target,16,12.512738853503185
136.97409,parent,29,12.90188679245283
137.025592,target,24,12.549206349206349
137.025729,target,11,12.544303797468354
137.088735,target,6,12.523659305993691
137.578089,parent,2,12.860902255639099
137.644329,target,17,12.537735849056604
137.644561,target,6,12.517241379310345
137.753862,target,8,12.503125
137.986527,parent,1,12.816479400749063
138.044981,target,7,12.485981308411215
138.076586,parent,1,12.772388059701493
140.106555,target,8,12.472049689440993
140.646858,parent,1,12.728624535315985
140.794473,parent,42,12.837037037037037
141.146514,parent,21,12.867158671586715
141.221944,target,91,12.715170278637771
141.571354,target,9,12.703703703703704
142.047837,parent,6,12.841911764705882
142.341951,target,15,12.71076923076923
143.028669,parent,18,12.860805860805861
143.052669,target,50,12.825153374233128
143.611113,target,4,12.79816513761468
143.639372,target,5,12.774390243902438
144.113433,parent,7,12.83941605839416
144.311111,parent,3,12.803636363636363
144.612329,target,27,12.817629179331307
144.612548,parent,20,12.829710144927537
144.80174,target,22,12.845454545454546
145.002032,target,30,12.897280966767372
145.033223,parent,10,12.819494584837544
145.0968,parent,3,12.784172661870503
145.554525,target,15,12.903614457831326
145.591998,target,15,12.90990990990991
145.891898,target,10,12.901197604790418
146.142079,target,17,12.913432835820895
146.326975,parent,5,12.756272401433693
146.359873,target,1,12.87797619047619
146.613913,target,4,12.851632047477745
147.000228,parent,8,12.739285714285714
147.058324,target,4,12.825443786982248
147.12254,target,23,12.855457227138643
147.759019,target,27,12.897058823529411
148.112145,target,10,12.888563049853373
148.308402,parent,10,12.729537366548042
148.380299,parent,2,12.691489361702128
148.568011,parent,20,12.717314487632509
148.598782,parent,16,12.72887323943662
148.59894,target,2,12.85672514619883
148.811068,parent,20,12.75438596491228
149.63716,target,44,12.947521865889213
149.637367,parent,10,12.744755244755245
149.77938,parent,4,12.714285714285714
149.870638,parent,21,12.743055555555555
150.001238,parent,17,12.757785467128027
150.531663,target,46,13.043604651162791
150.591607,target,19,13.060869565217391
150.591984,parent,2,12.720689655172414
150.991037,target,12,13.057803468208093
150.991184,target,20,13.077809798270893
151.266689,target,2,13.045977011494253
151.773088,target,22,13.071633237822349
152.047608,parent,12,12.718213058419243
152.287229,target,33,13.128571428571428
152.346555,target,70,13.290598290598291
152.407716,target,18,13.303977272727273
153.492589,target,3,13.274787535410765
153.548705,parent,22,12.75
153.74184,target,7,13.257062146892656
154.151555,parent,21,12.77815699658703
154.372965,target,4,13.230985915492958
154.411916,target,24,13.26123595505618
154.580024,parent,4,12.748299319727892
155.080293,target,1,13.22689075630252
155.269965,target,88,13.435754189944134
155.270558,target,6,13.415041782729805
155.308785,parent,60,12.908474576271187
156.338149,parent,16,12.91891891891892
156.338408,parent,7,12.8989898989899
156.581318,parent,6,12.875838926174497
156.581525,parent,17,12.889632107023411
156.607914,target,13,13.41388888888889
156.791657,parent,9,12.876666666666667
157.276795,parent,86,13.119601328903654
157.277013,parent,4,13.089403973509933
157.344563,parent,3,13.056105610561056
157.633487,parent,24,13.092105263157896
158.077371,parent,10,13.081967213114755
158.345754,parent,45,13.186274509803921
159.062667,parent,22,13.214983713355048
159.063013,target,5,13.390581717451523
159.629663,parent,5,13.188311688311689
159.82185,parent,6,13.16504854368932
160.405555,target,3,13.361878453038674
160.631331,parent,21,13.19032258064516
160.796938,parent,38,13.270096463022508
160.797129,target,2,13.330578512396695
160.854717,parent,25,13.307692307692308
160.854883,parent,8,13.29073482428115
161.282955,parent,8,13.273885350318471
162.018163,target,17,13.340659340659341
162.105216,parent,12,13.26984126984127
162.318385,parent,12,13.265822784810126
162.662112,target,21,13.361643835616439
162.894846,parent,32,13.324921135646688
163.396925,parent,11,13.317610062893081
163.583493,target,6,13.341530054644808
163.848518,target,5,13.318801089918257
163.992928,parent,1,13.278996865203762
164.040595,target,6,13.298913043478262
165.387609,parent,1,13.240625
165.387849,target,17,13.308943089430894
165.561092,target,6,13.28918918918919
165.884119,parent,32,13.299065420560748
166.131968,parent,23,13.329192546583851
166.326024,target,27,13.326145552560646
166.326285,parent,1,13.291021671826625
166.61407,parent,9,13.277777777777779
166.650595,parent,10,13.267692307692307
166.836632,target,3,13.298387096774194
167.052716,target,16,13.305630026809652
167.082687,target,25,13.336898395721924
167.336985,parent,106,13.552147239263803
167.567047,target,5,13.314666666666668
168.0671,target,9,13.303191489361701
168.633591,target,17,13.312997347480106
168.780201,parent,11,13.54434250764526
168.836302,target,40,13.383597883597883
169.049863,target,1,13.350923482849604
169.081007,target,5,13.328947368421053
169.081177,target,14,13.330708661417322
169.896057,target,10,13.321989528795811
170.014211,parent,9,13.53048780487805
170.095034,target,47,13.409921671018276
170.586534,parent,1,13.49240121580547
170.846101,target,12,13.40625
170.846223,target,3,13.379220779220779
171.356495,parent,38,13.566666666666666
171.398789,parent,17,13.577039274924472
172.796105,target,6,13.360103626943005
173.052466,target,7,13.343669250645995
173.321318,target,1,13.311855670103093
173.321474,target,55,13.419023136246787
174.018479,parent,3,13.545180722891565
174.136762,parent,7,13.525525525525525
174.301303,parent,28,13.568862275449101
174.301423,target,10,13.41025641025641
174.408613,target,33,13.460358056265985
174.589531,target,29,13.5
174.58982,target,2,13.470737913486005
174.766515,target,10,13.461928934010153
175.125766,parent,50,13.677611940298508
175.796305,parent,40,13.755952380952381
176.604104,parent,2,13.72106824925816
176.63072,target,20,13.478481012658229
176.827689,parent,25,13.754437869822485
177.351986,parent,11,13.746312684365781
178.028958,target,7,13.462121212121213
178.029188,target,1,13.430730478589421
178.249869,parent,20,13.764705882352942
178.298186,target,3,13.404522613065327
178.565861,parent,47,13.862170087976539
178.752292,target,14,13.406015037593985
179.326191,parent,1,13.824561403508772
179.813902,parent,12,13.819241982507288
180.766422,target,1,13.375
181.089746,target,3,13.349127182044887
181.581028,parent,25,13.851744186046512
181.799813,parent,11,13.843478260869565
182.057437,target,14,13.350746268656716
182.590543,parent,60,13.976878612716764
183.582568,target,41,13.419354838709678
183.863056,target,31,13.462871287128714
184.309583,target,18,13.474074074074075
184.340375,target,27,13.507389162561577
184.583078,parent,19,13.99135446685879
184.617375,parent,33,14.045977011494253
184.617547,parent,11,14.037249283667622
184.902473,target,118,13.764127764127764
184.902753,parent,10,14.025714285714285
185.096878,parent,56,14.145299145299145
185.097165,target,22,13.784313725490197
185.097227,parent,4,14.116477272727273
185.097294,target,7,13.767726161369193
185.58489,parent,9,14.101983002832862
186.251541,parent,9,14.087570621468927
186.328608,parent,2,14.053521126760563
186.542413,target,28,13.802439024390244
186.603618,parent,7,14.03370786516854
187.375981,parent,4,14.005602240896359
187.613773,parent,3,13.974860335195531
187.757319,target,4,13.778588807785889
187.811529,parent,4,13.947075208913649
188.271249,parent,31,13.994444444444444
188.301384,target,11,13.771844660194175
188.562074,target,49,13.857142857142858
188.592809,parent,12,13.988919667590027
188.631966,parent,14,13.988950276243093
188.803924,parent,33,14.041322314049587
188.871672,target,17,13.864734299516908
188.903937,parent,16,14.046703296703297
189.066691,parent,2,14.013698630136986
189.859983,parent,14,14.013661202185792
189.860217,parent,3,13.983651226158038
190.153556,parent,7,13.964673913043478
190.369708,parent,19,13.978319783197833
190.370254,target,1,13.833734939759037
190.598425,parent,31,14.024324324324324
190.598601,parent,26,14.056603773584905
190.655782,target,6,13.814903846153847
190.837041,parent,7,14.03763440860215
191.012178,parent,38,14.101876675603217
191.613367,target,2,13.786570743405276
191.613559,target,1,13.75598086124402
192.367071,parent,6,14.080213903743315
192.868756,target,33,13.801909307875896
193.124979,target,40,13.864285714285714
193.326761,parent,115,14.349333333333334
193.528954,parent,25,14.377659574468085
193.889223,target,7,13.847980997624703
194.14827,target,2,13.819905213270141
194.14926,parent,15,14.379310344827585
194.31306,parent,1,14.343915343915343
194.313607,target,21,13.836879432624114
194.366142,parent,14,14.343007915567282
194.615229,target,7,13.820754716981131
194.615344,target,2,13.792941176470588
195.134305,target,45,13.866197183098592
195.134492,parent,2,14.310526315789474
195.300576,parent,5,14.286089238845145
195.602276,target,5,13.84543325526932
195.845625,parent,2,14.25392670157068
195.845766,parent,4,14.22715404699739
196.118847,target,4,13.822429906542055
196.273125,target,1,13.792540792540793
196.27324,parent,37,14.286458333333334
