time,num_entities,avg_entities
447.629737,176444.000000,171153.950000
448.943552,176946.000000,171724.100000
450.563572,177547.000000,172294.300000
452.068157,178147.000000,172864.500000
453.539709,178747.000000,173434.650000
454.974072,179346.000000,174004.650000
456.561544,179946.000000,174574.800000
458.070032,180546.000000,175139.900000
459.657902,181147.000000,175705.050000
461.398073,181847.000000,176275.150000
463.146719,182547.000000,176850.300000
464.871947,183245.000000,177435.350000
466.590639,183946.000000,178025.500000
468.171543,184546.000000,178620.650000
469.921372,185246.000000,179220.750000
471.80927,185945.000000,179830.750000
474.158009,186746.000000,180450.800000
476.546442,187647.000000,181090.950000
478.745401,188547.000000,181751.100000
480.800646,189447.000000,182426.250000
482.865597,190348.000000,183121.450000
484.797312,191149.000000,183831.600000
486.987193,191949.000000,184551.700000
489.150062,192750.000000,185281.850000
491.594709,193650.000000,186027.000000
494.332556,194651.000000,186792.250000
497.134026,195751.000000,187582.500000
499.992002,196852.000000,188397.800000
502.890472,198051.000000,189243.000000
505.942453,199151.000000,190108.200000
509.182233,200451.000000,191003.400000
512.315328,201651.000000,191923.700000
515.547314,202951.000000,192873.950000
519.12647,204251.000000,193859.200000
523.000475,205651.000000,194879.450000
527.050416,207251.000000,195944.750000
531.177885,208852.000000,197050.050000
535.664923,210552.000000,198195.300000
540.624551,212352.000000,199385.550000
545.506008,214351.000000,200630.750000
552.187891,216450.000000,201935.850000
558.250847,218951.000000,203325.950000
564.57561,221351.000000,204796.050000
570.714891,223951.000000,206356.100000
577.375596,226351.000000,207991.150000
584.26389,229052.000000,209711.200000
591.182557,231852.000000,211516.250000
