time,dest_type,steps,avg_steps
411.966761,target,2,14.887830687830688
412.424709,target,25,14.898520084566597
412.635863,parent,1,14.325942350332594
412.666608,target,22,14.906019007391764
412.934631,target,3,14.893459915611814
412.957028,target,6,14.8840885142255
412.957239,target,1,14.869473684210526
413.618785,parent,33,14.346622369878183
413.659941,parent,3,14.334070796460177
414.427192,parent,26,14.34696132596685
414.481082,parent,13,14.345474613686534
414.655139,target,15,14.869610935856993
414.892895,target,6,14.860294117647058
414.893099,target,4,14.848898216159496
414.98338,target,26,14.860587002096436
415.163877,target,15,14.860732984293193
415.20739,target,5,14.850418410041842
415.660015,target,6,14.841170323928944
415.950551,parent,8,14.338478500551268
416.137809,parent,10,14.333700440528634
416.168181,target,1,14.826722338204593
416.168405,target,7,14.818561001042752
416.463153,parent,24,14.344334433443345
417.006884,target,64,14.869791666666666
417.245072,target,2,14.85639958376691
417.439256,target,21,14.862785862785863
417.631606,parent,31,14.362637362637363
417.91781,target,12,14.85981308411215
418.432845,parent,4,14.351262349066959
418.433029,parent,3,14.338815789473685
418.725119,target,21,14.866182572614107
418.725209,parent,31,14.357064622124863
418.903089,parent,31,14.37527352297593
418.938238,parent,2,14.361748633879781
418.938402,target,6,14.856994818652849
419.192026,target,18,14.860248447204969
419.464768,target,12,14.857290589451914
419.917405,parent,6,14.352620087336245
419.976879,parent,10,14.347873500545257
420.170538,target,10,14.852272727272727
420.17064,parent,12,14.345315904139433
421.177286,parent,1,14.330794341675734
421.912297,target,3,14.840041279669762
422.162088,parent,6,14.321739130434782
422.162268,target,1,14.82577319587629
422.18065,target,12,14.822863027806385
422.386762,parent,5,14.311617806731814
422.437587,target,2,14.809670781893004
422.666469,parent,3,14.299349240780911
422.921972,target,17,14.811921891058581
422.943248,parent,5,14.289274106175515
423.136878,target,6,14.80287474332649
423.198429,target,15,14.803076923076922
423.737804,parent,48,14.325757575757576
424.930739,target,17,14.805327868852459
425.130636,parent,10,14.321081081081081
425.145446,target,48,14.839303991811668
425.636785,target,24,14.848670756646216
425.699643,target,1,14.834525025536262
425.720837,parent,18,14.325053995680346
425.746307,target,10,14.829591836734695
425.911582,target,15,14.829765545361875
426.145414,target,1,14.815682281059063
426.450763,parent,12,14.322545846817691
426.490667,parent,58,14.369612068965518
426.490928,parent,14,14.369214208826696
426.671898,target,10,14.810783316378433
426.671969,parent,9,14.363440860215054
426.923124,target,13,14.808943089430894
427.450464,parent,6,14.354457572502685
427.476615,target,73,14.868020304568528
427.676612,parent,11,14.350858369098713
427.676725,parent,18,14.354769560557342
428.154813,target,17,14.870182555780932
428.154884,target,18,14.873353596757852
428.447749,parent,17,14.357601713062099
428.447887,parent,50,14.39572192513369
428.448075,parent,2,14.382478632478632
428.670069,parent,12,14.379935965848453
428.670203,parent,19,14.384861407249467
428.898386,parent,9,14.37912673056443
428.92111,parent,27,14.392553191489363
428.944851,target,20,14.878542510121457
429.469155,target,1,14.864509605662285
429.663745,parent,24,14.402763018065887
429.913407,target,3,14.852525252525252
430.178499,parent,2,14.389596602972398
430.883063,parent,4,14.378579003181336
430.905194,parent,51,14.417372881355933
431.157333,target,46,14.883955600403633
431.203007,target,28,14.897177419354838
431.892133,parent,23,14.426455026455027
431.928636,target,9,14.891238670694865
432.45237,target,52,14.928571428571429
432.672499,parent,8,14.419661733615222
432.672642,target,8,14.921608040201004
433.164553,target,1,14.907630522088354
433.164698,target,4,14.896690070210632
433.639129,target,7,14.88877755511022
433.653111,target,16,14.88988988988989
433.920236,parent,9,14.413938753959874
434.634584,target,11,14.886
434.653005,parent,2,14.40084388185654
435.145925,parent,9,14.395152792413066
435.16698,target,6,14.877122877122877
435.187177,target,13,14.875249500998004
435.24108,target,4,14.864406779661017
435.463053,parent,6,14.386315789473684
435.669495,target,15,14.864541832669323
435.969842,target,6,14.855721393034825
436.163446,parent,6,14.377497371188223
436.187507,parent,4,14.366596638655462
436.662859,parent,7,14.358866736621197
436.926325,target,49,14.889662027833001
437.163701,target,10,14.88480635551142
437.163829,parent,1,14.344863731656185
437.205544,parent,38,14.369633507853402
437.205693,parent,5,14.359832635983263
437.42289,target,5,14.875
437.743611,target,1,14.861248761149653
438.145728,parent,18,14.363636363636363
438.145841,target,78,14.923762376237624
438.16588,target,16,14.92482690405539
438.675711,parent,6,14.35490605427975
438.726803,parent,16,14.356621480709071
438.747654,target,15,14.924901185770752
438.922787,parent,10,14.352083333333333
438.96403,target,17,14.92694965449161
439.478363,target,22,14.933925049309664
439.671009,target,8,14.927093596059112
439.885471,target,2,14.914370078740157
439.906277,parent,14,14.35171696149844
440.182813,parent,10,14.347193347193347
441.656999,target,9,14.908554572271386
441.75322,parent,18,14.35098650051921
441.906435,target,2,14.895874263261296
442.236783,target,5,14.886162904808636
442.384687,target,9,14.880392156862746
442.428533,parent,28,14.365145228215768
442.898461,parent,5,14.355440414507772
442.987398,parent,3,14.343685300207039
443.433061,parent,7,14.336091003102378
443.43326,parent,9,14.330578512396695
443.492746,parent,58,14.37564499484004
443.662935,parent,17,14.378350515463918
443.717956,target,43,14.907933398628796
443.973823,parent,5,14.368692070030896
444.193534,parent,6,14.360082304526749
444.460172,target,13,14.906066536203522
444.670832,parent,52,14.398766700924975
444.902805,parent,33,14.417864476386036
445.192513,target,8,14.899315738025415
445.409817,parent,4,14.407179487179487
445.654583,target,12,14.896484375
445.924694,target,58,14.938536585365854
445.92489,parent,5,14.397540983606557
446.455539,parent,2,14.384851586489253
446.478859,parent,7,14.377300613496933
447.143421,target,3,14.926900584795321
447.170924,target,1,14.91333982473223
447.658427,parent,3,14.36567926455567
447.889096,target,13,14.91147859922179
447.921459,parent,15,14.366326530612245
448.435121,target,3,14.899902818270165
448.463057,parent,5,14.35677879714577
448.673507,parent,24,14.366598778004073
448.673813,parent,3,14.35503560528993
448.910224,target,38,14.922330097087379
448.910346,target,2,14.909796314258003
449.150511,parent,22,14.362804878048781
449.188319,parent,0,14.348223350253807
449.473939,parent,21,14.354969574036511
449.474105,target,3,14.898255813953488
449.638784,target,15,14.89835430784124
449.75773,target,10,14.893617021276595
449.932414,target,6,14.885024154589372
450.145701,target,1,14.871621621621621
450.671038,target,35,14.891031822565092
450.899086,parent,9,14.349544072948328
451.655695,target,4,14.880539499036608
451.676653,target,11,14.876804619826757
451.75645,parent,30,14.365384615384615
451.927124,target,3,14.865384615384615
452.183668,parent,2,14.352881698685541
452.251371,target,9,14.859750240153698
452.464343,target,23,14.867562380038388
452.671452,parent,10,14.348484848484848
452.705984,target,7,14.860019175455417
452.899999,parent,16,14.350151362260343
452.915851,parent,6,14.341733870967742
453.166239,target,7,14.852490421455938
453.166434,parent,19,14.346424974823766
453.472456,parent,4,14.336016096579478
453.472668,parent,19,14.34070351758794
453.744912,target,8,14.845933014354067
454.4459,target,26,14.8565965583174
454.446204,target,44,14.88443170964661
454.668101,parent,24,14.350401606425702
454.921326,target,28,14.896946564885496
454.921455,target,12,14.894184938036226
454.92148,parent,1,14.337011033099298
455.190282,parent,5,14.327655310621243
455.483508,target,11,14.89047619047619
455.728526,target,8,14.883920076117983
456.206961,target,5,14.874524714828897
457.496778,parent,23,14.336336336336336
457.497027,target,3,14.863247863247864
458.207028,parent,28,14.35
458.488161,parent,3,14.338661338661339
458.750673,parent,22,14.34630738522954
458.750808,parent,14,14.345962113659024
458.967008,target,56,14.902277039848197
459.14056,target,7,14.89478672985782
459.140654,target,17,14.896780303030303
459.496344,parent,4,14.335657370517929
459.496484,target,28,14.909176915799433
459.924656,parent,25,14.346268656716418
459.974358,parent,6,14.337972166998012
460.149635,target,2,14.896975425330814
460.202285,parent,9,14.332671300893743
460.255846,target,2,14.884796978281397
460.471318,parent,8,14.32638888888889
460.717371,target,4,14.874528301886793
461.459344,parent,2,14.314172447968286
461.495293,parent,24,14.323762376237624
461.495383,parent,1,14.310583580613255
461.984319,parent,34,14.3300395256917
461.984484,target,155,15.00659754948162
462.716125,target,5,14.997175141242938
462.716293,target,26,15.007525870178739
462.982528,parent,2,14.31786771964462
463.217103,target,21,15.013157894736842
